model,id,cer
gpt_one_example,9_1,0.18181818181818182
gpt_one_example,9_2,0.3082706766917293
gpt_one_example,9_3,0.0
gpt_one_example,9_4,0.0975609756097561
gpt_one_example,9_5,0.0
gpt_one_example,9_6,0.0
gpt_one_example,9_7,0.0
gpt_one_example,9_8,0.0
gpt_one_example,9_9,0.32
gpt_one_example,9_10,0.31666666666666665
gpt_one_example,9_11,0.0
gpt_one_example,9_12,0.2689075630252101
gpt_one_example,9_13,0.0
gpt_one_example,10_0,0.6346863468634686
gpt_one_example,10_1,0.0
gpt_one_example,10_2,0.36879432624113473
gpt_one_example,10_3,0.0
gpt_one_example,10_4,0.265625
gpt_one_example,10_5,0.08333333333333333
gpt_one_example,10_6,0.1968503937007874
gpt_one_example,10_7,0.29213483146067415
gpt_one_example,10_8,0.0
gpt_one_example,10_9,0.25
gpt_one_example,10_10,0.25
gpt_one_example,10_11,0.0
gpt_one_example,10_12,0.27358490566037735
gpt_one_example,10_13,0.2692307692307692
gpt_one_example,11_0,0.6137761377613776
gpt_one_example,11_1,0.0
gpt_one_example,11_2,0.0
gpt_one_example,11_3,0.24691358024691357
gpt_one_example,11_4,0.0
gpt_one_example,11_5,0.313953488372093
gpt_one_example,11_6,0.0
gpt_one_example,11_7,0.0
gpt_one_example,11_8,0.0
gpt_one_example,11_9,0.19148936170212766
gpt_one_example,11_10,0.10810810810810811
gpt_one_example,11_11,0.3333333333333333
gpt_one_example,11_12,0.0
gpt_one_example,11_13,0.0
gpt_one_example,12_0,0.6309963099630996
gpt_one_example,12_1,0.4307692307692308
gpt_one_example,12_2,0.4567901234567901
gpt_one_example,12_3,0.14285714285714285
gpt_one_example,12_4,0.34375
gpt_one_example,12_5,0.11363636363636363
gpt_one_example,12_6,0.3380281690140845
gpt_one_example,12_7,0.3103448275862069
gpt_one_example,12_8,0.27956989247311825
gpt_one_example,12_9,0.4731182795698925
gpt_one_example,12_10,0.17391304347826086
gpt_one_example,12_11,0.1702127659574468
gpt_one_example,12_12,0.16964285714285715
gpt_one_example,12_13,0.4
gpt_one_example,13_0,0.6002460024600246
gpt_one_example,13_1,0.0
gpt_one_example,13_2,0.0
gpt_one_example,13_3,0.45
gpt_one_example,13_4,0.0
gpt_one_example,13_5,0.18699186991869918
gpt_one_example,13_6,0.3829787234042553
gpt_one_example,13_7,0.0
gpt_one_example,13_8,0.0
gpt_one_example,13_9,0.20300751879699247
gpt_one_example,13_10,0.7254901960784313
gpt_one_example,13_11,0.40594059405940597
gpt_one_example,13_12,0.36363636363636365
gpt_one_example,13_13,0.29310344827586204
gpt_one_example,14_0,0.6863468634686347
gpt_one_example,14_1,0.0
gpt_one_example,14_2,0.3395061728395062
gpt_one_example,14_3,0.18478260869565216
gpt_one_example,14_4,0.0
gpt_one_example,14_5,0.0
gpt_one_example,14_6,0.1956521739130435
gpt_one_example,14_7,0.3584905660377358
gpt_one_example,14_8,0.3333333333333333
gpt_one_example,14_9,0.39
gpt_one_example,14_10,0.0
gpt_one_example,14_11,0.3333333333333333
gpt_one_example,14_12,0.029411764705882353
gpt_one_example,14_13,0.0
gpt_one_example,15_0,0.6580565805658056
gpt_one_example,15_1,0.28888888888888886
gpt_one_example,15_2,0.0
gpt_one_example,15_3,0.0
gpt_one_example,15_4,0.0
gpt_one_example,15_5,0.0
gpt_one_example,15_6,0.40441176470588236
gpt_one_example,15_7,0.0
gpt_one_example,15_8,0.29457364341085274
gpt_one_example,15_9,0.0
gpt_one_example,15_10,0.05128205128205128
gpt_one_example,15_11,0.0
gpt_one_example,15_12,0.0
gpt_one_example,15_13,0.2792207792207792
gpt_one_example,16_0,0.6998769987699877
gpt_one_example,16_1,0.21518987341772153
gpt_one_example,16_2,0.5596330275229358
gpt_one_example,16_3,0.20512820512820512
gpt_one_example,16_4,0.0
gpt_one_example,16_5,0.0
gpt_one_example,16_6,0.0
gpt_one_example,16_7,0.0
gpt_one_example,16_8,0.5822784810126582
gpt_one_example,16_9,0.0
gpt_one_example,16_10,0.0
gpt_one_example,16_11,0.0
gpt_one_example,16_12,0.2857142857142857
gpt_one_example,16_13,0.023255813953488372
gpt_one_example,17_0,0.6309963099630996
gpt_one_example,17_1,0.0
gpt_one_example,17_2,0.37962962962962965
gpt_one_example,17_3,0.37209302325581395
gpt_one_example,17_4,0.075
gpt_one_example,17_5,0.224
gpt_one_example,17_6,0.0
gpt_one_example,17_7,0.24175824175824176
gpt_one_example,17_8,0.35555555555555557
gpt_one_example,17_9,0.0967741935483871
gpt_one_example,17_10,0.0
gpt_one_example,17_11,0.0
gpt_one_example,17_12,0.27835051546391754
gpt_one_example,17_13,0.2976190476190476
gpt_one_example,18_0,0.4022140221402214
gpt_one_example,18_1,0.0
gpt_one_example,18_2,0.0
gpt_one_example,18_3,0.0
gpt_one_example,18_4,0.3006993006993007
gpt_one_example,18_5,0.0
gpt_one_example,18_6,0.19444444444444445
gpt_one_example,18_7,0.3805970149253731
gpt_one_example,18_8,0.3877551020408163
gpt_one_example,18_9,0.0
gpt_one_example,18_10,0.23703703703703705
gpt_one_example,18_11,0.45689655172413796
gpt_one_example,18_12,0.2903225806451613
gpt_one_example,18_13,0.30612244897959184
gpt_one_example,19_0,0.6617466174661747
gpt_one_example,19_1,0.0
gpt_one_example,19_2,0.0
gpt_one_example,19_3,0.0
gpt_one_example,19_4,0.0
gpt_one_example,19_5,0.0
gpt_one_example,19_6,0.3780487804878049
gpt_one_example,19_7,0.36363636363636365
gpt_one_example,19_8,0.3614457831325301
gpt_one_example,19_9,0.0
gpt_one_example,19_10,0.0
gpt_one_example,19_11,0.2532467532467532
gpt_one_example,19_12,0.0
gpt_one_example,19_13,0.33035714285714285
gpt_one_example,20_0,0.5916359163591636
gpt_one_example,20_1,0.0
gpt_one_example,20_2,0.0
gpt_one_example,20_3,0.0
gpt_one_example,20_4,0.0
gpt_one_example,20_5,0.44537815126050423
gpt_one_example,20_6,0.1643835616438356
gpt_one_example,20_7,0.0
gpt_one_example,20_8,0.0
gpt_one_example,20_9,0.21951219512195122
gpt_one_example,20_10,0.3333333333333333
gpt_one_example,20_11,0.0
gpt_one_example,20_12,0.0
gpt_one_example,20_13,0.17
claude_refine_complex,1_0,0.48954489544895446
claude_refine_complex,1_1,0.0
claude_refine_complex,1_2,0.0
claude_refine_complex,1_3,0.4148148148148148
claude_refine_complex,1_4,0.5862068965517241
claude_refine_complex,1_5,0.0
claude_refine_complex,1_6,0.0
claude_refine_complex,1_7,0.0
claude_refine_complex,1_8,0.0
claude_refine_complex,1_9,0.3923076923076923
claude_refine_complex,1_10,0.5368421052631579
claude_refine_complex,1_11,0.5462962962962963
claude_refine_complex,1_12,0.21621621621621623
claude_refine_complex,1_13,1.3692307692307693
claude_refine_complex,2_0,0.6248462484624846
claude_refine_complex,2_1,0.625
claude_refine_complex,2_2,0.4125874125874126
claude_refine_complex,2_3,0.48514851485148514
claude_refine_complex,2_4,0.48598130841121495
claude_refine_complex,2_5,0.0
claude_refine_complex,2_6,0.4262295081967213
claude_refine_complex,2_7,0.3148148148148148
claude_refine_complex,2_8,0.544
claude_refine_complex,2_9,0.05555555555555555
claude_refine_complex,2_10,0.05714285714285714
claude_refine_complex,2_11,0.2644628099173554
claude_refine_complex,2_12,0.41
claude_refine_complex,2_13,0.0
claude_refine_complex,2_14,0.464
claude_refine_complex,3_0,0.6248462484624846
claude_refine_complex,3_1,0.46846846846846846
claude_refine_complex,3_2,0.42857142857142855
claude_refine_complex,3_3,0.3191489361702128
claude_refine_complex,3_4,0.0
claude_refine_complex,3_5,0.0
claude_refine_complex,3_6,0.22641509433962265
claude_refine_complex,3_7,0.5378787878787878
claude_refine_complex,3_8,0.26666666666666666
claude_refine_complex,3_9,0.17142857142857143
claude_refine_complex,3_10,0.38016528925619836
claude_refine_complex,3_11,0.3076923076923077
claude_refine_complex,3_12,0.4673913043478261
claude_refine_complex,3_13,0.3055555555555556
claude_refine_complex,4_0,0.6777367773677737
claude_refine_complex,4_1,0.2777777777777778
claude_refine_complex,4_2,0.336
claude_refine_complex,4_3,0.43243243243243246
claude_refine_complex,4_4,0.15789473684210525
claude_refine_complex,4_5,0.1
claude_refine_complex,4_6,0.4122137404580153
claude_refine_complex,4_7,0.15384615384615385
claude_refine_complex,4_8,0.0
claude_refine_complex,4_9,0.30434782608695654
claude_refine_complex,4_10,0.075
claude_refine_complex,4_11,0.2912621359223301
claude_refine_complex,4_12,0.5169491525423728
claude_refine_complex,4_13,0.32
claude_refine_complex,5_0,0.5965559655596556
claude_refine_complex,5_1,0.0
claude_refine_complex,5_2,0.4748201438848921
claude_refine_complex,5_3,0.5511811023622047
claude_refine_complex,5_4,0.5948275862068966
claude_refine_complex,5_5,0.3258426966292135
claude_refine_complex,5_6,0.422680412371134
claude_refine_complex,5_7,0.025
claude_refine_complex,5_8,0.375
claude_refine_complex,5_9,0.3359375
claude_refine_complex,5_10,0.0
claude_refine_complex,5_11,0.5462184873949579
claude_refine_complex,5_12,0.35398230088495575
claude_refine_complex,5_13,0.4777777777777778
claude_refine_complex,5_14,0.23684210526315788
claude_refine_complex,6_0,0.6432964329643296
claude_refine_complex,6_1,64.0
claude_refine_complex,6_2,0.23275862068965517
claude_refine_complex,6_3,0.46534653465346537
claude_refine_complex,6_4,0.23809523809523808
claude_refine_complex,6_5,0.5648148148148148
claude_refine_complex,6_6,0.025
claude_refine_complex,6_7,0.45161290322580644
claude_refine_complex,6_8,0.3157894736842105
claude_refine_complex,6_9,0.0
claude_refine_complex,6_10,0.4661016949152542
claude_refine_complex,6_11,0.6346153846153846
claude_refine_complex,6_12,0.4318181818181818
claude_refine_complex,6_13,0.42105263157894735
claude_refine_complex,6_14,0.47368421052631576
claude_refine_complex,7_0,0.6273062730627307
claude_refine_complex,7_1,0.42424242424242425
claude_refine_complex,7_2,0.4935064935064935
claude_refine_complex,7_3,0.0
claude_refine_complex,7_4,0.34951456310679613
claude_refine_complex,7_5,0.4722222222222222
claude_refine_complex,7_6,0.28888888888888886
claude_refine_complex,7_7,0.0
claude_refine_complex,7_8,0.28205128205128205
claude_refine_complex,7_9,0.16666666666666666
claude_refine_complex,7_10,0.18421052631578946
claude_refine_complex,7_11,0.20512820512820512
claude_refine_complex,7_12,0.3609022556390977
claude_refine_complex,7_13,0.42592592592592593
claude_refine_complex,8_0,0.44280442804428044
claude_refine_complex,8_1,0.125
claude_refine_complex,8_2,0.3125
claude_refine_complex,8_3,0.29508196721311475
claude_refine_complex,8_4,0.42452830188679247
claude_refine_complex,8_5,0.4482758620689655
claude_refine_complex,8_6,0.37681159420289856
claude_refine_complex,8_7,0.48148148148148145
claude_refine_complex,8_8,0.31666666666666665
claude_refine_complex,8_9,0.24545454545454545
claude_refine_complex,8_10,0.21153846153846154
claude_refine_complex,8_11,0.48598130841121495
claude_refine_complex,8_12,0.48333333333333334
claude_refine_complex,8_13,2.3461538461538463
claude_refine_complex,9_0,0.6912669126691267
claude_refine_complex,9_1,0.20454545454545456
claude_refine_complex,9_2,0.3157894736842105
claude_refine_complex,9_3,0.14285714285714285
claude_refine_complex,9_4,0.12195121951219512
claude_refine_complex,9_5,0.09523809523809523
claude_refine_complex,9_6,0.0
claude_refine_complex,9_7,0.0
claude_refine_complex,9_8,0.0
claude_refine_complex,9_9,0.4
claude_refine_complex,9_10,0.6
claude_refine_complex,9_11,0.0
claude_refine_complex,9_12,0.42016806722689076
claude_refine_complex,9_13,0.2222222222222222
claude_refine_complex,10_0,0.6531365313653137
claude_refine_complex,10_1,0.0
claude_refine_complex,10_2,0.524822695035461
claude_refine_complex,10_3,0.0
claude_refine_complex,10_4,0.2734375
claude_refine_complex,10_5,0.08333333333333333
claude_refine_complex,10_6,0.2755905511811024
claude_refine_complex,10_7,0.5168539325842697
claude_refine_complex,10_8,0.2571428571428571
claude_refine_complex,10_9,0.4166666666666667
claude_refine_complex,10_10,0.4583333333333333
claude_refine_complex,10_11,0.16666666666666666
claude_refine_complex,10_12,0.36792452830188677
claude_refine_complex,10_13,0.2692307692307692
claude_refine_complex,11_0,0.6371463714637147
claude_refine_complex,11_1,0.1388888888888889
claude_refine_complex,11_2,0.34285714285714286
claude_refine_complex,11_3,0.4567901234567901
claude_refine_complex,11_4,0.1111111111111111
claude_refine_complex,11_5,0.45348837209302323
claude_refine_complex,11_6,0.0
claude_refine_complex,11_7,0.0
claude_refine_complex,11_8,0.3469387755102041
claude_refine_complex,11_9,0.19148936170212766
claude_refine_complex,11_10,0.1891891891891892
claude_refine_complex,11_11,0.5523809523809524
claude_refine_complex,11_12,0.025
claude_refine_complex,11_13,2.775
claude_refine_complex,12_0,0.6888068880688807
claude_refine_complex,12_1,0.5384615384615384
claude_refine_complex,12_2,0.5432098765432098
claude_refine_complex,12_3,0.3142857142857143
claude_refine_complex,12_4,0.5625
claude_refine_complex,12_5,0.11363636363636363
claude_refine_complex,12_6,0.39436619718309857
claude_refine_complex,12_7,0.5258620689655172
claude_refine_complex,12_8,0.3763440860215054
claude_refine_complex,12_9,0.3978494623655914
claude_refine_complex,12_10,0.17391304347826086
claude_refine_complex,12_11,0.1702127659574468
claude_refine_complex,12_12,0.5446428571428571
claude_refine_complex,12_13,0.408
claude_refine_complex,13_0,0.6580565805658056
claude_refine_complex,13_1,0.0
claude_refine_complex,13_2,0.0851063829787234
claude_refine_complex,13_3,0.6
claude_refine_complex,13_4,0.0
claude_refine_complex,13_5,0.37398373983739835
claude_refine_complex,13_6,0.26595744680851063
claude_refine_complex,13_7,0.0
claude_refine_complex,13_8,0.2549019607843137
claude_refine_complex,13_9,0.45864661654135336
claude_refine_complex,13_10,0.26143790849673204
claude_refine_complex,13_11,0.25742574257425743
claude_refine_complex,13_12,0.5353535353535354
claude_refine_complex,13_13,0.29310344827586204
claude_refine_complex,14_0,0.6113161131611317
claude_refine_complex,14_1,0.1568627450980392
claude_refine_complex,14_2,0.5493827160493827
claude_refine_complex,14_3,0.33695652173913043
claude_refine_complex,14_4,0.17142857142857143
claude_refine_complex,14_5,0.0
claude_refine_complex,14_6,0.15217391304347827
claude_refine_complex,14_7,0.4779874213836478
claude_refine_complex,14_8,0.5555555555555556
claude_refine_complex,14_9,0.39
claude_refine_complex,14_10,0.08571428571428572
claude_refine_complex,14_11,0.41333333333333333
claude_refine_complex,14_12,0.08823529411764706
claude_refine_complex,14_13,4.457142857142857
claude_refine_complex,15_0,0.6223862238622386
claude_refine_complex,15_1,0.5925925925925926
claude_refine_complex,15_2,0.0
claude_refine_complex,15_3,0.0
claude_refine_complex,15_4,0.0
claude_refine_complex,15_5,0.18181818181818182
claude_refine_complex,15_6,0.45588235294117646
claude_refine_complex,15_7,0.05555555555555555
claude_refine_complex,15_8,0.5813953488372093
claude_refine_complex,15_9,0.08108108108108109
claude_refine_complex,15_10,0.05128205128205128
claude_refine_complex,15_11,0.16216216216216217
claude_refine_complex,15_12,0.1111111111111111
claude_refine_complex,15_13,0.487012987012987
claude_refine_complex,16_0,0.6678966789667896
claude_refine_complex,16_1,0.5379746835443038
claude_refine_complex,16_2,0.5963302752293578
claude_refine_complex,16_3,0.5128205128205128
claude_refine_complex,16_4,0.02564102564102564
claude_refine_complex,16_5,0.0
claude_refine_complex,16_6,0.1282051282051282
claude_refine_complex,16_7,0.16666666666666666
claude_refine_complex,16_8,0.620253164556962
claude_refine_complex,16_9,0.1282051282051282
claude_refine_complex,16_10,0.024390243902439025
claude_refine_complex,16_11,0.14285714285714285
claude_refine_complex,16_12,0.42857142857142855
claude_refine_complex,16_13,0.18604651162790697
claude_refine_complex,17_0,0.4612546125461255
claude_refine_complex,17_1,0.1
claude_refine_complex,17_2,0.39814814814814814
claude_refine_complex,17_3,0.4418604651162791
claude_refine_complex,17_4,0.0
claude_refine_complex,17_5,0.56
claude_refine_complex,17_6,0.2682926829268293
claude_refine_complex,17_7,0.3076923076923077
claude_refine_complex,17_8,0.5333333333333333
claude_refine_complex,17_9,0.16129032258064516
claude_refine_complex,17_10,0.24390243902439024
claude_refine_complex,17_11,0.3902439024390244
claude_refine_complex,17_12,0.4020618556701031
claude_refine_complex,17_13,0.47619047619047616
claude_refine_complex,18_0,1.7084870848708487
claude_refine_complex,18_1,0.16216216216216217
claude_refine_complex,18_2,0.0
claude_refine_complex,18_3,0.0
claude_refine_complex,18_4,0.35664335664335667
claude_refine_complex,18_5,0.0
claude_refine_complex,18_6,0.05555555555555555
claude_refine_complex,18_7,0.40298507462686567
claude_refine_complex,18_8,0.5714285714285714
claude_refine_complex,18_9,0.16216216216216217
claude_refine_complex,18_10,0.43703703703703706
claude_refine_complex,18_11,0.5258620689655172
claude_refine_complex,18_12,0.3763440860215054
claude_refine_complex,18_13,0.3469387755102041
claude_refine_complex,19_0,0.6580565805658056
claude_refine_complex,19_1,0.11428571428571428
claude_refine_complex,19_2,0.14705882352941177
claude_refine_complex,19_3,0.0
claude_refine_complex,19_4,0.0
claude_refine_complex,19_5,0.0
claude_refine_complex,19_6,0.4146341463414634
claude_refine_complex,19_7,0.43434343434343436
claude_refine_complex,19_8,0.39759036144578314
claude_refine_complex,19_9,0.3235294117647059
claude_refine_complex,19_10,0.0
claude_refine_complex,19_11,0.33116883116883117
claude_refine_complex,19_12,0.0
claude_refine_complex,19_13,1.5535714285714286
claude_refine_complex,20_0,0.6051660516605166
claude_refine_complex,20_1,0.40540540540540543
claude_refine_complex,20_2,0.2564102564102564
claude_refine_complex,20_3,0.0
claude_refine_complex,20_4,0.3611111111111111
claude_refine_complex,20_5,0.5210084033613446
claude_refine_complex,20_6,0.3424657534246575
claude_refine_complex,20_7,0.10256410256410256
claude_refine_complex,20_8,0.1282051282051282
claude_refine_complex,20_9,0.2764227642276423
claude_refine_complex,20_10,0.2988505747126437
claude_refine_complex,20_11,0.0
claude_refine_complex,20_12,0.0
claude_refine_complex,20_13,1.68
claude_two_example,1_0,0.6494464944649446
claude_two_example,1_2,0.0975609756097561
claude_two_example,1_4,0.40229885057471265
claude_two_example,1_5,0.24324324324324326
claude_two_example,1_6,0.2
claude_two_example,1_7,0.0
claude_two_example,1_8,0.0
claude_two_example,1_9,0.2076923076923077
claude_two_example,1_10,0.3684210526315789
claude_two_example,1_11,0.2962962962962963
claude_two_example,1_12,0.0
claude_two_example,1_13,0.5307692307692308
claude_two_example,2_0,0.6383763837638377
claude_two_example,2_1,4.5
claude_two_example,2_2,0.3706293706293706
claude_two_example,2_3,0.297029702970297
claude_two_example,2_4,0.22429906542056074
claude_two_example,2_5,0.23684210526315788
claude_two_example,2_6,0.18032786885245902
claude_two_example,2_7,0.25925925925925924
claude_two_example,2_8,0.592
claude_two_example,2_9,0.0
claude_two_example,2_10,0.02857142857142857
claude_two_example,2_11,0.39669421487603307
claude_two_example,2_12,0.17
claude_two_example,2_13,0.0
claude_two_example,2_14,0.376
claude_two_example,3_0,0.45633456334563344
claude_two_example,3_1,1.3873873873873874
claude_two_example,3_2,0.37815126050420167
claude_two_example,3_3,0.24468085106382978
claude_two_example,3_4,0.0
claude_two_example,3_5,0.4666666666666667
claude_two_example,3_6,0.27358490566037735
claude_two_example,3_7,0.5454545454545454
claude_two_example,3_8,0.8761904761904762
claude_two_example,3_9,0.0
claude_two_example,3_10,0.2644628099173554
claude_two_example,3_11,1.794871794871795
claude_two_example,3_12,0.6956521739130435
claude_two_example,3_13,0.3333333333333333
claude_two_example,4_0,0.6309963099630996
claude_two_example,4_1,0.3333333333333333
claude_two_example,4_2,0.216
claude_two_example,4_3,0.35135135135135137
claude_two_example,4_4,0.15789473684210525
claude_two_example,4_5,0.325
claude_two_example,4_6,0.3816793893129771
claude_two_example,4_7,0.16666666666666666
claude_two_example,4_8,0.0
claude_two_example,4_9,0.08695652173913043
claude_two_example,4_10,0.0
claude_two_example,4_11,0.2621359223300971
claude_two_example,4_12,0.6610169491525424
claude_two_example,4_13,0.2
claude_two_example,5_0,0.6236162361623616
claude_two_example,5_1,43.25
claude_two_example,5_2,0.6834532374100719
claude_two_example,5_3,0.6456692913385826
claude_two_example,5_4,0.9051724137931034
claude_two_example,5_5,0.24719101123595505
claude_two_example,5_6,0.31958762886597936
claude_two_example,5_7,0.3
claude_two_example,5_8,0.3611111111111111
claude_two_example,5_9,0.625
claude_two_example,5_10,0.13513513513513514
claude_two_example,5_11,0.8739495798319328
claude_two_example,5_12,0.168141592920354
claude_two_example,5_13,0.4111111111111111
claude_two_example,5_14,1.368421052631579
claude_two_example,6_0,0.6236162361623616
claude_two_example,6_1,32.75
claude_two_example,6_2,0.8017241379310345
claude_two_example,6_3,0.900990099009901
claude_two_example,6_4,0.20634920634920634
claude_two_example,6_5,0.37962962962962965
claude_two_example,6_6,0.025
claude_two_example,6_7,0.1935483870967742
claude_two_example,6_8,0.15789473684210525
claude_two_example,6_9,0.41304347826086957
claude_two_example,6_10,0.7542372881355932
claude_two_example,6_11,0.9615384615384616
claude_two_example,6_12,0.2840909090909091
claude_two_example,6_13,0.3157894736842105
claude_two_example,6_14,0.7807017543859649
claude_two_example,7_0,0.5867158671586716
claude_two_example,7_1,0.5151515151515151
claude_two_example,7_2,0.6948051948051948
claude_two_example,7_3,0.4444444444444444
claude_two_example,7_4,0.4077669902912621
claude_two_example,7_5,0.3611111111111111
claude_two_example,7_6,0.4666666666666667
claude_two_example,7_7,0.0
claude_two_example,7_8,0.8974358974358975
claude_two_example,7_9,0.08333333333333333
claude_two_example,7_10,0.15789473684210525
claude_two_example,7_11,0.1282051282051282
claude_two_example,7_12,0.20300751879699247
claude_two_example,7_13,1.5740740740740742
claude_two_example,8_0,0.6568265682656826
claude_two_example,8_1,0.0
claude_two_example,8_2,0.265625
claude_two_example,8_3,1.2868852459016393
claude_two_example,8_4,0.2830188679245283
claude_two_example,8_5,0.35344827586206895
claude_two_example,8_6,0.4782608695652174
claude_two_example,8_7,0.37037037037037035
claude_two_example,8_8,0.35833333333333334
claude_two_example,8_9,0.22727272727272727
claude_two_example,8_10,0.18269230769230768
claude_two_example,8_11,0.14953271028037382
claude_two_example,8_12,0.3
claude_two_example,8_13,0.0
claude_two_example,9_0,0.8130381303813038
claude_two_example,9_1,0.0
claude_two_example,9_2,0.3007518796992481
claude_two_example,9_3,0.0
claude_two_example,9_4,0.07317073170731707
claude_two_example,9_5,0.07142857142857142
claude_two_example,9_6,0.0
claude_two_example,9_7,0.0
claude_two_example,9_8,0.0
claude_two_example,9_9,0.416
claude_two_example,9_10,0.5333333333333333
claude_two_example,9_11,0.0
claude_two_example,9_12,0.4369747899159664
claude_two_example,9_13,0.0
claude_two_example,10_0,0.5473554735547356
claude_two_example,10_1,0.0
claude_two_example,10_2,0.3617021276595745
claude_two_example,10_3,0.0
claude_two_example,10_4,0.328125
claude_two_example,10_5,0.19444444444444445
claude_two_example,10_6,0.28346456692913385
claude_two_example,10_7,1.1348314606741574
claude_two_example,10_8,0.0
claude_two_example,10_9,0.25
claude_two_example,10_10,0.4166666666666667
claude_two_example,10_11,0.0
claude_two_example,10_12,0.42452830188679247
claude_two_example,10_13,0.2948717948717949
claude_two_example,11_0,0.6949569495694957
claude_two_example,11_1,0.3333333333333333
claude_two_example,11_2,0.0
claude_two_example,11_3,0.38271604938271603
claude_two_example,11_4,0.3333333333333333
claude_two_example,11_5,0.4883720930232558
claude_two_example,11_6,0.24324324324324326
claude_two_example,11_7,0.0
claude_two_example,11_8,0.4489795918367347
claude_two_example,11_9,0.44680851063829785
